Date,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Comps,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
201207,3.26,-2.75,2.71,2.01,3.94,6.31,-11.59,1.27,3.39,2.31,-4.48,-4.13,3.26,-0.79,-3.4,-0.77,-2.46,-1.93,-1.22,5.43,1.33,2.34,-0.3,-1.58,2.49,2.95,-8.93,-1.25,-10.56,3,3.73,4.06,-11.68,-1.67,1.34,-0.43,0.67,0.9,2.52,-0.99,0.52,2.34,-3.35,0.01,-3.49,-2.37,-1.21,1.25
201208,2.15,4.37,-7.3,0.32,-2.93,3.33,8.05,7.25,3.5,8.04,6.96,3.52,0.11,2.88,3.95,8.13,7.73,7.93,-1.08,2.15,4.17,3.87,4.12,3.09,-0.7,2.64,15.73,2.89,0.3,2.43,-3.34,1.08,5.76,3.52,7.59,2.21,2.84,2.21,2.93,-1.56,0.37,3.43,1.72,3.03,6.13,4.89,4.82,-0.64
201209,4.67,1.09,1.52,-1.02,-0.03,0.06,6.96,6.67,2.61,-0.49,8.33,5.88,4.19,1.44,5.44,5.36,4.13,6.49,3.85,1.62,1.97,-1.19,3.63,-0.9,3.95,3.4,13.58,8.54,2.06,3.82,2.17,4.81,4.15,3.54,0.82,-2.81,2.54,2.21,4.17,-2.29,0.42,1.85,3.76,4.6,1.39,3.3,4.02,5.75
201210,-4.83,-0.58,-2.84,-1.86,-2.52,-0.95,2.21,-0.96,1.03,-1.36,-5.1,-3.73,-1.28,-2.6,2.3,4.7,3.76,2.95,-0.75,-1.78,-0.78,1.39,6.02,0.49,2.85,0.55,-2.85,2.29,20.5,-2.14,1.05,-2.25,-2.47,-4.8,-10.33,-3.87,-1.45,-2.81,0.93,2.95,2.62,-0.92,-4.96,1.4,3.06,-1.1,2.5,-3.3
201211,5.85,4.03,3.4,1.95,3.27,2.16,2.05,-2.53,1.16,4.02,3.98,0.84,1.46,3.21,2.14,4.02,4.44,-0.98,2.63,-4.92,1.58,4.57,3.38,4.06,2,1.91,-14.18,1.34,-11.26,-1.34,-3.68,0.09,3.8,1.88,1.1,2.04,4.05,4.31,-0.44,0.41,2.29,1.09,2.56,-0.48,-1.88,0.72,0.13,1.27
201212,2.97,-0.68,-3.9,-0.84,-5.58,-1.23,4.27,5.26,-1.61,0.13,3.15,0.39,-0.96,4.46,0.09,3.54,3.29,6.14,6.59,7.15,4.12,3.67,7.98,2.4,5.54,-1.38,-0.84,-1.51,7.67,1.21,0.14,1.17,3.84,1.6,-3.48,3.05,3.47,3.57,1.98,3.01,2,-2.15,1.92,5.2,1.84,5.95,5.68,1.43
201301,6.99,7.54,2.03,5.07,5.61,2.75,15.45,5.21,8.68,2.56,9.66,10.06,7.57,5.06,11.48,9.21,7.81,11.13,4.25,4.79,8.1,7.28,1.66,2.44,8.98,-3.93,-8.52,3.86,-3.72,7.5,5.08,4.91,8.34,6.5,-5.99,3.34,7.49,5.82,4.44,8.51,6.45,5.41,5.32,4.43,6.67,5.91,13.01,7.59
201302,-0.41,4.83,3.59,5.22,2.21,5.89,-1.33,-8.01,3.15,1.46,0.78,-1.19,1.9,-0.95,2.5,5.7,2.28,-3.46,-2.66,8.47,-1.16,0.99,-0.22,3.63,6.37,2.8,-8.21,-7.37,-8.09,0.81,2.16,2.21,2.61,0.85,-1.14,1.99,1.56,4.58,4.89,3.65,2.07,0.61,0.89,1.31,0.5,3.22,1.54,4.55
201303,4.6,7.98,4.84,5.31,2.72,7.38,7.73,7.28,2.19,2.88,5.91,3.25,7.21,1.21,6.26,8.87,2.07,6.32,2.12,8.8,0.32,0.65,3.56,5.64,6.43,8.97,2.53,0.38,0.86,2.11,5.64,5.73,8.94,2.3,2.65,3.63,3.44,5.26,6.98,4.64,3.26,4.77,5.29,4.47,5.35,6.37,3.57,1.93
201304,1.39,1.74,5.13,3.55,4.4,4.43,4.73,-0.04,1.38,9.03,-0.35,-1.8,3.62,3.96,-0.6,1.01,-2.84,-3.25,-4.39,1.32,-1.18,-1.42,4.45,0.55,-2.89,2.54,-22.22,-6.92,-5.67,-1.29,5.05,4.25,0.16,1.95,-1.83,0.41,-1.45,-0.09,0.37,-0.14,0.17,3.2,2.44,1.19,3.75,-3.08,-0.08,0.7
201305,-5.05,-2.01,-5.34,-1.47,-2.98,0.63,2.54,3.8,-0.26,0.78,4.54,5.21,0.78,3.43,1.87,0.77,7.14,3.43,3.86,14.31,5.23,4.06,11.1,6.62,1.72,7.21,3.13,-0.52,0.5,3.09,-6.99,-1.72,8.93,3.22,5.9,4.69,5,2.5,0.66,2.74,3.86,2.39,-0.38,8.14,4.57,-0.99,8.56,5.96
201306,-0.97,0.79,1.44,0.93,-2.26,1.55,-4.88,2.21,-0.71,0.58,-1.34,0.23,-1.66,-5.1,-3.51,2.3,-5.89,-6.9,-4.69,-1.57,-3.54,-3.26,0.34,1.21,-2,2.43,-12.05,-8.95,-23.2,-2.11,0.79,2.16,-3.97,-2.06,-5.83,-1.21,-0.45,-0.89,-0.51,-0.9,-0.55,-0.43,1.61,-0.6,1.66,-2.53,-3.12,-1.23
201307,1.2,5.5,0.06,2.73,1.76,-0.99,6.13,8.13,4.96,1.72,1.71,5.69,8.65,5.87,5.72,12,6.08,2.35,6.97,13.94,4.46,9.71,9.65,6.91,6.8,10.58,1.16,-0.28,10.54,5.1,4.58,3.52,5.95,4.83,7.24,7.9,5.32,6.83,8.56,3.66,6.46,6.38,3.06,6.35,6,2.49,7.64,4.05
201308,-1.26,-3.59,-4.77,-3.86,-4.85,-1.38,3.39,-5.26,-2.84,-1.86,-4.18,-3.72,-3.86,-0.59,-4.07,-3.46,-4.72,-3.8,-2.75,-3.32,-0.3,-1.91,-1.29,-3.12,2.2,2.4,5.86,4.24,3.73,-2.01,-4.41,-3.22,-4.62,-0.21,-4.44,2.06,-2.52,-3.15,-2.08,-2.59,-2.5,-4.88,-2.21,-4.64,-2.69,-5.72,-5.11,-4.08
201309,6.16,-0.3,-0.41,1.34,4.28,3.74,11.1,8.93,0.89,7.65,6.04,3.72,3.93,5.21,7.07,8.44,9.12,6.37,8.35,8.43,6.05,7.1,6.71,8.56,7.57,4.96,-11.35,4.58,2.56,1.9,1.04,4.17,2.06,5.49,1.89,1.89,6.48,3.53,-0.17,5.91,5.61,4.43,3.96,2.62,3.27,3.67,4.65,2.72
201310,1.04,5.19,4.74,6.25,5.35,9.86,3.45,4.98,6.08,2.4,3.93,5.72,3.51,3.95,6.54,4.48,3.99,5.15,8.38,-4.94,1.46,5.47,-0.07,5.28,6.47,5.23,-3.35,7.37,9.9,4.73,3.34,5.81,6.55,3.25,0.8,6.47,3.41,6.43,5.37,5.92,5.77,5.38,3.94,2.94,2.45,3.87,5.97,3.48
201311,7.64,-0.03,2.39,1.15,-2.42,3.23,3.15,1.85,3.95,6.52,2.07,1.94,5.01,1.2,1.78,4.21,2.9,4.23,1.72,0.32,1.49,3.38,1.79,4.63,7.59,7.55,-8.64,-4.94,-3.52,0.99,-1.8,0.25,2.97,3.31,1.12,4.68,2.89,4.53,-0.74,5.29,3.87,3.73,3.35,6.4,5.72,5.43,5.59,1.41
201312,3.1,2.88,3.29,-0.41,2.97,2.32,7.92,7.76,-1.96,0.83,-1.36,1.14,0.66,4.86,5.93,3.63,4.72,5.1,6.52,-1,5.32,3.19,1.54,2.86,7.27,4.04,-5.39,9.29,7.89,3.01,1.79,3.72,4.32,4.64,4.83,2.76,5.06,2.55,4.57,2.24,2.55,0.09,-0.24,2.85,1.63,4.43,3.81,2.66
201401,-8.01,-3.46,-7.59,-0.54,-8.33,-8.56,0.63,-6.44,-6.27,-7.58,1.57,0.92,1.68,-3.81,-5.2,-2.68,-5.61,-3.08,-5.47,-8.77,-4.4,-2.82,-2.62,-3.82,3.05,2.53,-2.78,-7.06,-7.62,-6.88,2.49,-3.8,-3.6,-0.3,1.08,-5.39,1.45,-4.17,-3.58,-1.99,-2.39,-7.59,-4.58,-3.5,-5.26,-3.17,-5.45,-6.64
201402,3,4.95,1.92,1.62,3.35,3.39,9.21,8.25,3.39,5.53,3.34,3.6,7.16,7.88,2.11,0.89,8.08,5.24,2.55,6.23,5.95,3.72,8.6,3.48,13.45,6.73,8.32,6.25,4.66,5.59,3.07,2.63,7.98,5.47,3.42,5.24,4.63,4.65,7.88,2.11,4.51,5.79,4.83,3.02,3.74,4.54,3.11,2.66
201403,3.73,3.19,1.65,4.78,4.07,4.48,-7.02,-0.1,1.72,-0.4,2.13,1.46,-3.45,0.62,-2.55,-0.06,-1.74,-3.57,3.67,-4.68,1.07,0.07,-1.05,-1.3,-0.21,0.91,-2.49,-0.29,-3,2.53,2.68,0.17,-1.44,-2.94,2.19,2.7,-2.66,0,-1.24,2.69,0.4,-1.21,1.72,2.97,2.26,-2.78,1.24,5.64
201404,-2.6,0.08,4.7,1.56,5.69,-1.13,-4.53,-1.87,3.03,-3.82,-1.07,-4.65,0.5,0.02,-1.08,0.48,-1.45,-4.22,0.65,-5.33,1.42,-0.74,0.15,1.31,0.92,0.6,3.44,2.85,9.05,5.64,3.97,0.39,-0.64,-3.02,-2.99,3.33,-3.27,1.15,-1.49,1.12,-0.55,-0.84,-1.25,-4.66,-1.67,-3.15,-2.73,3.16
201405,9.86,5.1,0.62,3.19,3.99,-1.07,3.56,-0.46,-0.47,2.22,3.61,4.27,1.4,2.67,-0.63,2.75,0.03,2.45,-1.62,1.63,0.48,-0.51,1.74,1.73,5.45,-0.95,-8.84,-0.93,-7.31,0.95,0,3.84,1.85,2.59,3.7,5.04,3.24,2.5,4.06,5.45,3.43,0.21,2.49,1.75,2.96,1.2,-0.31,-0.39
201406,2.56,0.01,4.04,2.85,-1.17,0.68,2.22,8.86,-1.31,0.26,3.23,3.16,2.78,0.77,3.96,7.83,2.22,2.4,4.89,11.85,5.39,3.51,4.03,-2.31,1.36,-0.88,14.48,4.89,3.87,4.07,5.41,1.68,3.32,2.41,2.26,3.94,2.83,1.32,3.52,1.25,1,1.01,2.57,2.67,2.61,3.69,5.13,-0.45
201407,-8.2,-4.8,-6.87,-2.92,-3.26,-5.64,-3.44,-1.81,-2.59,-0.62,6.27,-1.35,-0.51,-3.26,-8.34,-5.7,-7.95,-9.88,2.2,-13.63,-5.89,-6.59,-3.77,-6.03,-0.83,1.81,-3.38,2.91,-11.2,-3.44,-6.4,0.67,-3.3,0.71,1.48,-0.31,-3.6,-3.66,-6.44,-2.04,-2.99,-1.78,-3.22,-1.61,-3.78,-3.74,-0.59,-2.11
201408,3.14,6.15,7.82,5.46,4.63,2.96,-2.48,2.31,5.86,3.53,4.69,1.89,6.19,4.4,5.61,10.14,6.72,7.02,6.21,-3.87,5.36,3.39,4.26,5.48,9.11,4.47,7.62,0.25,4.18,2.29,5.32,0.44,4.97,3.46,2.61,6.27,3.92,3.57,2.27,4.57,4.7,5.74,2.43,2.57,6.04,9.1,4.72,7.43
201409,-2.41,-1.96,2.5,0.83,2.01,-8.03,-3.69,-7.17,0.88,4.44,-3.65,-3.38,0.57,-2.14,-2.01,-2.38,-5.39,-7.63,-4.79,-8.45,-6.84,-4.8,-10.06,-0.9,-1.71,3.99,-17.28,-9.56,-14.41,-7.74,-3.37,-1.66,-7.24,-1.05,-1.5,-1.88,-2.44,-3.1,-5.79,0.71,-2.29,-1.51,-0.56,0.09,-1.96,-5.79,-0.32,0
201410,3.25,2.65,-0.33,3.28,5.86,4.73,-0.12,2.72,3.67,1.57,4.35,10.62,5.2,-1.09,2.53,2.08,4.58,3.46,2.17,0.99,2.15,3.19,1.98,1.76,-6.35,3.26,-20.24,-7.41,-6.31,-4.2,6.69,1.24,3.19,0.43,-0.19,3.86,3.44,6.58,5.4,6.23,3.36,3.37,1.24,3.79,5.08,2.45,2.63,1.47
201411,3.71,4.9,7.63,4.35,0.98,2.58,-0.96,1.28,3.23,8.89,-1.31,4.98,2.34,2.21,3.44,7.53,1.74,1.18,-2.46,-9.16,-1.2,-0.08,5.26,5.21,-2.74,1.11,-0.48,-0.94,3.96,-9.72,0.26,2.82,4.77,1.99,6.91,6.92,4.08,4.89,4.22,5.88,1.99,8.96,5.57,1.65,2.03,4.67,2.19,4.83
201412,-0.06,-1.29,-5.17,-4.3,-2.89,-2.65,-5.01,1.88,0.02,-0.82,3.52,0.26,-1.31,0.83,4.51,-0.31,1.51,-1.68,-6.6,-5.8,-1.18,-0.96,0.56,-0.4,-3.41,0.91,3.52,-7.87,-16.46,0.76,1.89,-1.78,2.67,-0.7,0.4,-2.94,0.21,1.69,4.52,1.08,0.5,2.23,-0.43,1.96,1.86,-0.44,3.35,0.02
201501,-0.9,-2.08,-1.11,0.9,3.05,-0.06,0.26,-2.03,-5,-3.75,-2.54,-0.05,2.16,-2.01,-0.66,2.02,-3.81,-6.41,-9.65,-14.07,-7.56,-5.36,-6.25,1.23,-2.21,-0.82,30.1,-10.08,-17.48,-4.22,1.22,-4.75,-6.9,-4.41,-6.9,-0.38,-2.54,-2.06,-4.66,-4.54,-2.39,-0.24,0.66,-9.29,-4.4,0.27,-7.47,-4.41
201502,2.08,3.67,6.48,4.4,5.45,5.46,6.08,7.97,3.84,5.43,4.3,5.77,3.95,8.1,7.55,13.34,5.89,10.59,3.77,14.59,6.11,5.61,8.91,5.5,18.24,7.46,2.45,17.7,15.05,4.63,-4.39,8.89,5.46,8.02,8.59,9.11,5.39,5.94,11.19,3.1,4.88,5.64,6.82,7.93,7.83,5.86,8.46,4.38
201503,-5.28,2.47,-4.64,-2.07,-8.47,-4.11,-1.9,0.44,-2.02,1.23,4.97,1.3,0.33,-3.55,1.04,3.33,0.9,1.58,-2.72,2.57,-3.68,-0.5,-0.43,-1.41,0.67,2.56,-16.42,-4.97,-18.67,-2.42,-0.32,-2.18,-2.69,-1.42,-5.94,-2.81,0.1,-1.47,-3.25,-3.63,0.59,1.01,-0.29,-0.82,2.3,1.42,0.11,-2.09
201504,1.07,-0.23,-0.43,-0.52,6.02,9.25,2.67,-4.06,-2.46,-1.53,-1.74,-2.74,-1.15,1.11,-4.47,-5.95,-0.87,-5.42,4.05,-2.17,2.52,1.38,0.21,-2.52,-7.47,-6.86,19.16,11.43,10.8,6.64,0.28,3.41,-3.23,2.52,3.76,-0.55,-2.88,-2.81,-1.72,-1.14,-1.22,-2.93,0.51,2.09,-1.83,-3.25,0.55,0.34
201505,3.43,2.82,0.2,2,1.44,-3.63,1.58,1.99,0.39,0.04,4.99,2.27,5.33,1.25,1.18,4.37,2.25,1.26,-3.81,-6.19,0.09,2.88,1.09,1.66,3.06,1.99,2.63,-6.85,-17.11,-5.04,-0.49,0.54,0.11,-0.12,1.34,4.97,4.09,1.49,0.33,-3.06,1.42,0.56,1.56,2.68,4.71,0.98,2.41,0.87
201506,-7.59,-0.79,-2.34,-1.71,-2.57,0.46,1.46,0.12,-0.18,4.17,5.15,-0.16,-0.15,-2.72,-0.5,4.09,-1.8,3.01,-5.25,6.8,-1.06,-3.47,-2.36,-2.37,-9.17,-0.86,-13.31,-4.85,-23.5,-3.63,-5.36,-0.29,-3.65,-1.91,-4.59,-5.82,-0.58,-2.75,-3.34,-3.25,-2.6,-0.5,0.29,1.68,2.15,-2.9,-0.41,-3.83
201507,-2.72,3.72,6.67,3.51,9.59,-3.76,7.96,-2.97,0.78,5.96,1.64,4.6,3.51,-4.92,1.3,-0.72,1.6,0.58,-8.21,-19.29,-5.68,-4.29,-3.11,-1.93,5.11,9.16,-26.27,-10.67,-26.3,-8.77,2.68,1.44,2.28,5.29,2.94,-2.65,2.45,-0.49,-0.9,3.27,-1.11,5.84,4.17,2.71,1.6,1.31,0.15,2.86
201508,-4.59,-4.11,-4.57,-3.12,-4.06,-4.83,-7.71,-8.76,-6.96,-3.86,-6.41,-4.56,-9.05,-7.22,-5.84,-3.11,-1.91,-2.64,-4.41,-4.55,-3.63,-8.97,-6.09,-5.09,-4.97,-1.69,-0.22,-1.67,7.86,-3.77,-4.02,-8.34,-1.32,-5.36,-8.22,-5.66,-7.03,-5.98,-3.58,-6.37,-4.17,-5.42,-6.48,-6.34,-5.6,-9.47,-8.42,-5.41
201509,-11.16,-1.65,2.15,2.58,2.37,-5.42,-10.74,-5.65,-0.56,1.18,-9.8,-5.49,-6.85,-8.29,-4.27,-5.92,-7.93,-5.17,-10.59,-21.15,-8.98,-8.83,-2.52,-2.04,-9.94,1.45,-5.7,-6.13,-36.74,-5.49,-0.48,-2.49,-1.53,-1.44,-2.31,-0.83,-4.16,-2.33,-4.97,-0.71,-5.79,-1.72,0.44,-3.24,-2.02,-4.3,-4.8,-1.91
201510,8.63,5.58,5.77,8.06,10.9,11.86,14.96,12.44,5.78,0.98,-4.3,5.24,8.83,16.63,5.75,7.96,8.09,2.56,5.9,-6.4,8.71,7.98,6.04,9.42,7.49,6.41,18.08,7.38,-30.98,12.34,2.1,9.07,4.39,11.39,5.9,9.13,7.54,10.25,9.78,6.49,5.12,4.54,5.05,5.6,5.25,8.98,7.71,7.21
201511,1.87,-1.39,2.36,-0.71,-3,-2.23,-0.16,-0.06,-1.13,-1.08,0.84,2.63,0.14,1.67,2.14,-2.59,3.12,6.32,-0.89,12.87,1.98,1.5,1.95,-0.52,1.31,0.01,-5.53,-6.15,10.12,1.05,-3.4,-1.97,-3.96,2.14,-3.03,0.11,5.16,0.02,-0.32,-1.1,2.88,0.59,-1.01,3.04,-0.32,-1.56,3.23,-0.1
201512,2.07,3.06,0.42,0.31,1.6,-2.42,-1.6,-5.94,1.94,-4.37,-2.43,-0.44,0.63,-4.79,2.76,-2.64,-4.25,-6.35,-2.65,-14.67,-5.73,-0.33,-4.12,-1.34,-8.83,-0.33,-1.96,-7.24,-7.34,-9.57,-2.32,-3.07,-6.61,-1.05,-2.81,-6.29,-0.39,-3.9,-2.51,-5,-1.7,0.83,-0.94,-3.15,-0.66,-5.52,-5.12,0.31
201601,-6.73,-1.06,-1.33,-0.22,4.29,-1.77,-9.19,-5.66,0.21,1.53,-4.76,-5.03,-11.09,-11.08,-7.71,-5.32,-7.16,-10.09,-9.65,-7.37,-4.91,-8.2,-13.24,-9.89,-6.32,-2.18,9.42,-8.04,-3.31,-4.37,4.66,0.17,-9.08,-4.83,-11.39,-7,-6.77,-4.45,-11.1,-8.52,-8.29,-4.47,-0.93,-10.75,-6.13,-12.09,-11.19,-3.07
201602,-0.47,2.27,-0.33,-2.32,0.95,8.14,3.4,-1.57,0.32,0.83,-2.85,1.13,-1.16,6.87,2.18,0.65,3.82,0.2,7.37,18.46,4.83,3.65,4.09,3.83,-1.04,2.95,31.7,8.01,6.28,-2.96,1.75,0.93,-2.9,-2.45,5.17,0.63,0.36,3.2,1.57,6.91,4.46,-0.43,1.05,-4.44,-0.04,-3.62,-2.23,2.69
201603,-0.98,3.72,7.21,5.63,5.06,6.97,9.28,6.74,4.65,2.32,8.93,6.27,3.19,8.33,12.34,3.6,10.87,12.1,17.74,9.62,9.58,9.04,10.58,3.73,9.05,2.84,4.46,15.67,25.47,10.76,7.86,6.06,3.05,7.9,7.93,9.15,8.44,7.83,11.13,6.9,6.16,5.99,5.38,6.29,7.04,11.11,6.79,6.84
201604,7.17,1.21,-1.53,0.32,-0.24,-3.53,-6.84,1.25,-0.39,-2.26,5.95,6.59,4.57,3.77,0.16,1.56,1.79,-1.08,9.86,16.95,3.65,2.34,1.6,5.09,5.5,3.45,33.91,11.43,29.73,9.09,-0.84,0.71,-4,-2.56,-1.42,-7.96,-0.54,0.53,2.92,-1.08,0.13,-0.34,-2.37,5.87,1.23,-2.32,2.77,0.5
201605,16.6,1.17,0.04,-0.9,0.84,3.34,5.86,-1.21,-0.1,-4.95,-0.92,2.05,2.71,-1.42,2.38,-1.69,3.72,3.19,-8.49,-4.78,0.31,-1.02,-2.49,-1.77,-2.23,2.59,-7.56,-4.41,1.55,-0.63,2.23,0.3,3.57,4.64,4.59,6.5,3.49,1.82,1.62,-2.16,1.58,1.22,-1.47,1.93,2.05,-0.62,3.65,-2.47
201606,-6.59,7.67,3.46,5.33,6.89,-3.09,-4.67,-1.36,3.2,1.65,-0.42,4.16,-0.81,-1.1,0.72,-4.65,-2.32,0.05,2.56,-4.46,-0.62,-0.18,-6.99,0.82,0.37,4.36,23.78,3.58,5.24,2.59,7.41,3.55,1.04,-2.14,-2.31,-1.5,-0.3,2.36,0.02,-2.51,1.61,0.76,1.18,-7.16,-0.29,-3.87,-6.81,3.62
201607,3.62,0.16,-2.89,1.84,-2.77,4.75,6.45,7.78,2.63,1.84,2.43,5.08,6.61,4.33,4.96,9.73,6.29,4.8,13.59,5.96,6.53,5.18,8.84,4.06,5.15,2.32,16.04,4.47,20.94,-2.85,-0.19,2.37,5.08,7.3,8.7,8.89,5.24,2.07,4.92,5.4,3.44,3.85,2.22,4.84,0.65,5.14,7.17,-0.58
201608,-0.09,-0.2,-1.4,-0.88,-1.2,1.58,0.84,0.29,1.32,1.32,-6.85,0.12,-3.44,2.49,3.9,1.65,1.21,0.33,-7.52,4.21,3.85,0.18,-0.34,0.11,3.06,-4.53,-13.82,-8.17,-4.52,1.49,-3.9,-3.59,-4.14,1.31,3.04,2.82,-0.3,1.68,6.43,1.11,-1,-1.69,-0.2,6.21,1.77,-0.29,5.56,2.77
201609,-4.08,-3.12,-2.22,1.65,-2.76,-3.98,6.37,-3.64,0.05,-6.81,2.18,1.45,0.27,-1.73,-2.86,-4.84,-2.58,-2.18,2.44,-0.31,2.6,1.6,-0.24,-0.61,-0.29,-1.17,2.64,1.98,7.68,2.83,1.76,0.73,-0.41,0.78,3.65,4.9,1.84,-1.52,3.14,2.88,-2.58,-0.14,-2.24,-2.19,0.28,-1.9,-1.21,-3.68
201610,-2.01,-0.1,-0.3,-1.63,4.61,0.8,6.47,-8.22,-2.92,-5.4,-6.63,-8.12,-7.43,-1.91,-4.58,-7.35,-3.77,-4.16,-2.98,-1.77,-4.12,-5.53,-3.28,2.63,-3.09,1.83,-5.44,3.13,-8.67,-2.8,-0.59,-2.76,-0.96,-0.55,-2.4,-1.1,-5.55,-5.86,-3.92,-0.62,-8.08,-3.55,-1.92,3.29,-1.05,-5.88,-0.59,-0.58
201611,2.11,-5.65,-3.94,-5.75,-5.11,9.02,3.02,8.33,-4.21,1.27,1.04,-1.03,3.19,7.57,6.76,7.97,10.66,8.86,21.36,7.97,12.53,9.48,6.89,8.35,15.06,8.22,-11.35,19.45,20.79,9.32,-2.82,6.44,11.27,-0.4,1.81,2.6,2.2,4.36,3.66,12.75,9.67,2.88,8.48,13.33,10.92,7.38,15.39,8.08
201612,3.31,5.51,2.5,3.03,5.42,-7.34,-2.61,2.68,1.48,-0.71,0.81,3.08,0.25,0.36,1.06,1.69,0.1,0.23,-2.26,2.6,-0.16,-0.73,4.19,1.43,1.4,-5.38,2.27,-2.8,-9.65,2.17,3.64,4.77,2.87,-0.15,-0.22,2.91,0.98,2.56,-0.78,0.87,2.21,-0.95,0.62,4.82,1.8,3.57,3.21,3.25
201701,5.6,0.99,-0.26,-0.98,5.65,0.38,5.66,1.67,2.71,0.44,4.18,5.65,1.19,3.84,2.57,5.6,3.11,4.84,3.7,3.58,4.7,4.08,5.26,1.91,2.96,-0.06,10.47,12.92,-5.32,-4.37,1.08,2.88,3.26,5.67,3.31,2.45,6.52,1.66,4.99,1.73,2.02,0.92,0.7,0.29,0.83,1.08,1.24,-1.05
201702,3.96,1.73,0.81,6.17,7.97,6.04,-0.18,-0.2,4.87,3,7.31,4.19,7.47,3.13,-0.08,4.01,2.06,2.26,9.19,7.19,2.19,2.27,0.86,6.73,1.7,5.57,-8.11,-8.49,-9.39,-2.36,4.05,0.13,0.2,3.38,7.52,7.2,4.66,4.05,0.06,2.6,2.61,2.85,2.39,5.22,3.51,5.58,3.66,3.62
201703,-0.43,-0.82,3.94,0.92,1.06,1.95,6.32,1.22,-0.31,0.48,-0.79,2.5,-0.37,2.19,0.39,1.29,1.71,3.53,-6.14,0.35,1.44,0.54,-0.5,-1.63,-4.16,0.84,-4.34,-1.78,5.53,-1.24,0.32,1.05,2.08,1.77,0.61,3.43,0.74,0.63,-1.09,-2.77,-1.1,0.82,2.79,-2.86,-1.05,0.95,-2.07,-1.85
201704,3.08,0.63,0.68,1.94,-0.09,-4.23,3.66,-1.53,-0.31,-0.95,-1.38,5.1,0.29,1.33,6.33,2.59,1.17,0.22,-0.5,3.77,3.88,-0.44,1.69,4.72,3.11,1.04,2.64,-2.17,-11.86,-2.61,0.38,0.02,1.75,3.98,1.97,-0.31,4.46,1.65,4.02,2.19,-3.34,3.4,4.35,-0.64,2.4,5.75,-0.35,-1.15
201705,0.45,-0.08,5.84,4.34,6.18,4.55,2.67,-1.61,1.86,-2.22,-2.09,2.18,-0.6,-0.56,3.45,1.75,-2.09,-2.9,-4.6,-2.22,3.08,-2.06,-0.66,3.04,-2.16,4.64,0.83,-1.6,-5.09,-3.29,2.56,-1.56,-2.56,3.84,-0.86,6.44,3.55,2.63,2.77,2.74,2.47,0.54,7.02,-2.01,1.4,1.5,-1.39,-1.08
201706,1.03,-4.29,-0.74,-1.14,-0.94,1.74,-0.36,3,-0.15,9.55,6.96,3.73,5.81,1.99,0.7,1.57,2.48,5.86,-0.22,-0.47,-0.25,1.95,3.5,1.64,4.43,-1.21,-5.26,0.78,2.29,-0.06,-1.89,-2.22,4.85,-0.73,-2.56,-4.45,-0.77,1.48,3.71,3.44,0.21,-2.41,-2.45,6.64,3.71,3.11,6.34,1.56
201707,-0.82,1.33,2.65,1.25,-5.99,-5.01,6.31,2.88,1.86,1.22,-5.61,-0.21,1.35,1.09,-4.24,2.21,0.61,-0.11,1.31,6.07,3.1,-0.03,-0.89,7.87,-3.05,4.79,11.94,7.72,12.9,1.98,2.98,5.27,0.32,4.17,2.17,3.75,1.24,-2.7,-1.11,-4.44,-0.91,0.98,-2.29,1.14,2.93,1.33,3.35,1.38
201708,0.17,-4.74,0.33,1.03,-0.87,-9.67,-0.8,-5.42,0.35,-5.21,-2.39,0.2,3.4,1.61,-1.79,1.25,-1.07,0.16,1.65,2.98,-1.71,-2.71,1.82,2.12,0.38,4.6,2.53,0.43,-0.39,-5.15,2.2,-2.64,2.6,1.43,2.56,5.94,4.54,1.12,-0.3,0.67,-4.3,-1.76,1.44,-1.35,-0.47,-1.93,-1.87,1.45
201709,2.63,0.8,-0.42,-2.91,-2.04,-0.22,4.16,3,-0.13,1.12,-1.73,1.25,2.45,6.68,6.54,0.13,7.81,7.28,3.72,5.99,9.08,5.58,7.61,2.51,7.88,3.29,-2.52,-1.74,1.29,11.07,-1.97,-1.67,3.25,0.58,3.73,-0.22,3.1,2.68,2.02,6.33,4.69,2.75,0.44,6.2,2.11,2.26,6.68,0.79
201710,1.7,0.19,1.59,1.33,-2.81,-5.34,2.81,-1.87,-2.78,3.01,-3.64,3.98,-3.41,5.63,2.63,5.41,2.76,9.3,2.23,5.26,5.58,4.64,2.25,1.88,2.24,-0.94,-4.72,3.06,2.2,0.43,3.07,-5.68,0.13,6.29,1.99,8.98,5.32,4.69,3.2,-1.89,-0.77,3.3,3.86,3.25,4.53,3.21,2.19,-1.29
